Id	*hcIdx	BaseId	NextInClass	TransLvl	NameStr	MonStatsEx	MonProp	MonType	AI	DescStr	Code	enabled	rangedtype	placespawn	spawn	spawnx	spawny	spawnmode	minion1	minion2	SetBoss	BossXfer	PartyMin	PartyMax	MinGrp	MaxGrp	sparsePopulate	Velocity	Run	Rarity	Level	Level(N)	Level(H)	MonSound	UMonSound	threat	aidel	aidel(N)	aidel(H)	aidist	aidist(N)	aidist(H)	aip1	aip1(N)	aip1(H)	aip2	aip2(N)	aip2(H)	aip3	aip3(N)	aip3(H)	aip4	aip4(N)	aip4(H)	aip5	aip5(N)	aip5(H)	aip6	aip6(N)	aip6(H)	aip7	aip7(N)	aip7(H)	aip8	aip8(N)	aip8(H)	MissA1	MissA2	MissS1	MissS2	MissS3	MissS4	MissC	MissSQ	Align	isSpawn	isMelee	npc	interact	inventory	inTown	lUndead	hUndead	demon	flying	opendoors	boss	primeevil	killable	switchai	noAura	nomultishot	neverCount	petIgnore	deathDmg	genericSpawn	zoo	CannotDesecrate	rightArmItemType	leftArmItemType	canNotUseTwoHandedItems	SendSkills	Skill1	Sk1mode	Sk1lvl	Skill2	Sk2mode	Sk2lvl	Skill3	Sk3mode	Sk3lvl	Skill4	Sk4mode	Sk4lvl	Skill5	Sk5mode	Sk5lvl	Skill6	Sk6mode	Sk6lvl	Skill7	Sk7mode	Sk7lvl	Skill8	Sk8mode	Sk8lvl	Drain	Drain(N)	Drain(H)	coldeffect	coldeffect(N)	coldeffect(H)	ResDm	ResMa	ResFi	ResLi	ResCo	ResPo	ResDm(N)	ResMa(N)	ResFi(N)	ResLi(N)	ResCo(N)	ResPo(N)	ResDm(H)	ResMa(H)	ResFi(H)	ResLi(H)	ResCo(H)	ResPo(H)	DamageRegen	SkillDamage	noRatio	ShieldBlockOverride	ToBlock	ToBlock(N)	ToBlock(H)	Crit	minHP	maxHP	AC	Exp	A1MinD	A1MaxD	A1TH	A2MinD	A2MaxD	A2TH	S1MinD	S1MaxD	S1TH	MinHP(N)	MaxHP(N)	AC(N)	Exp(N)	A1MinD(N)	A1MaxD(N)	A1TH(N)	A2MinD(N)	A2MaxD(N)	A2TH(N)	S1MinD(N)	S1MaxD(N)	S1TH(N)	MinHP(H)	MaxHP(H)	AC(H)	Exp(H)	A1MinD(H)	A1MaxD(H)	A1TH(H)	A2MinD(H)	A2MaxD(H)	A2TH(H)	S1MinD(H)	S1MaxD(H)	S1TH(H)	El1Mode	El1Type	El1Pct	El1MinD	El1MaxD	El1Dur	El1Pct(N)	El1MinD(N)	El1MaxD(N)	El1Dur(N)	El1Pct(H)	El1MinD(H)	El1MaxD(H)	El1Dur(H)	El2Mode	El2Type	El2Pct	El2MinD	El2MaxD	El2Dur	El2Pct(N)	El2MinD(N)	El2MaxD(N)	El2Dur(N)	El2Pct(H)	El2MinD(H)	El2MaxD(H)	El2Dur(H)	El3Mode	El3Type	El3Pct	El3MinD	El3MaxD	El3Dur	El3Pct(N)	El3MinD(N)	El3MaxD(N)	El3Dur(N)	El3Pct(H)	El3MinD(H)	El3MaxD(H)	El3Dur(H)	TreasureClass	TreasureClassChamp	TreasureClassUnique	TreasureClassQuest	TreasureClassDesecrated	TreasureClassDesecratedChamp	TreasureClassDesecratedUnique	TreasureClass(N)	TreasureClassChamp(N)	TreasureClassUnique(N)	TreasureClassQuest(N)	TreasureClassDesecrated(N)	TreasureClassDesecratedChamp(N)	TreasureClassDesecratedUnique(N)	TreasureClass(H)	TreasureClassChamp(H)	TreasureClassUnique(H)	TreasureClassQuest(H)	TreasureClassDesecrated(H)	TreasureClassDesecratedChamp(H)	TreasureClassDesecratedUnique(H)	TCQuestId	TCQuestCP	SplEndDeath	SplGetModeChart	SplEndGeneric	SplClientEnd	*eol		
vampire2	132	vampire1	vampire3	1	NightLord	vampire2		vampire	Vampire	steals life	VA	1	1												1	2		8	10	1	35	54	82	vampire	vampire	11	15	7	0			46	65	65	65	25	50	60	25	26	26	25	28	39	5	5	5																			1							1			1			1	1		1											VampireFireball	SC	3	VampireFirewall	SC	3	VampireMeteor	SC	3	VampireMissile	SC	3													100	85	75	-50	-40	-25	20	20	10	10	75	10	53	30	10	10	75	75	53	50	50	38	173	75	3				23	23	23	5	153	209	85	110	54	121	92							600	800	400	150	200	400	480							600	900	300	600	720									A1	40	60	25	65	100	200	50	65	200	400	75																															Act 3 Cast B	Act 3 Champ B	Act 3 Unique B					Act 3 (N) Cast B	Act 3 (N) Champ B	Act 3 (N) Unique B					Act 3 (H) Cast B	Act 3 (H) Champ B	Act 3 (H) Unique B			Act 3 (H) Champ B Desecrated	Act 3 (H) Unique B Desecrated							0		
vampire3	133	vampire1	vampire4	2	DarkLord	vampire3		vampire	Vampire	steals life	VA	1	1												1	3		8	10	1	36	55	83	vampire	vampire	11	15	7	0			46	76	76	76	30	60	70	26	27	27	25	31	43	7	7	7																			1							1			1			1	1		1											VampireFireball	SC	4	VampireFirewall	SC	4	VampireMeteor	SC	4	VampireMissile	SC	4													100	85	75	-50	-40	-25	20	20	10	10	75	10	60	30	10	10	75	75	60	50	50	38	173	75	3				24	24	24	5	153	211	85	110	51	119	92							600	800	400	150	200	400	480							600	900	300	600	720									A1	43	62	25	70	100	200	50	70	200	400	75																															Act 3 Cast B	Act 3 Champ B	Act 3 Unique B					Act 3 (N) Cast B	Act 3 (N) Champ B	Act 3 (N) Unique B					Act 3 (H) Cast B	Act 3 (H) Champ B	Act 3 (H) Unique B			Act 3 (H) Champ B Desecrated	Act 3 (H) Unique B Desecrated							0		
vampire4	134	vampire1	vampire5	3	BloodLord	vampire4		vampire	Vampire	steals life	VA	1	1												2	3		9	11	1	38	55	83	vampire	vampire	11	15	7	0			46	85	85	85	35	40	45	24	24	24	25	34	47	7	7	7																			1							1			1			1	1		1											VampireFireball	SC	5	VampireFirewall	SC	5	VampireMeteor	SC	5	VampireMissile	SC	5													100	85	75	-50	-40	-25	20	20	10	10	75	10	68	30	10	10	75	75	68	50	50	38	173	75	3				25	25	25	5	152	210	85	113	51	119	93							600	800	400	150	200	400	480							600	900	300	600	720									A1	50	68	25	75	100	200	50	75	200	400	75																															Act 3 Cast C	Act 3 Champ C	Act 3 Unique C					Act 3 (N) Cast C	Act 3 (N) Champ C	Act 3 (N) Unique C					Act 3 (H) Cast C	Act 3 (H) Champ C	Act 3 (H) Unique C			Act 3 (H) Champ C Desecrated	Act 3 (H) Unique C Desecrated							0		
vampire5	135	vampire1	vampire6	4	Banished	vampire5		vampire	Vampire	steals life	VA	1	1												1	1		10	12	1	18	43	73	vampire	vampire	11	15	7	0			46	85	85	85	40	70	80	28	28	28	25	37	51	1	1	1																			1							1			1			1	1		1											VampireFireball	SC	1	VampireFirewall	SC	1	VampireMeteor	SC	1	VampireMissile	SC	1													100	85	75	-50	-40	-25	20	20	10	10	75	10	30	30	10	10	75	75	75	50	50	38	173	75	3				13	13	13	5	154	212	84	111	51	126	93							600	800	400	150	200	400	480							600	900	300	600	720									A1	50	87	25	55	100	200	50	55	200	400	75																															Act 1 Cast A	Act 1 Champ A	Act 1 Unique A					Act 1 (N) Cast A	Act 1 (N) Champ A	Act 1 (N) Unique A					Act 1 (H) Cast A	Act 1 (H) Champ A	Act 1 (H) Unique A			Act 1 (H) Champ A Desecrated	Act 1 (H) Unique A Desecrated							0		
batdemon1	136	batdemon1	batdemon2	0	DesertWing	batdemon1		batdemon	BatDemon	Shocking Hit	BT	1													1	3		8	10	1	23	44	79	batdemon	batdemon	10	15	7	0			46	33	33	33	20	20	20	60	65	70	50	55	60	8	8	8																			1	1								1				1	1																																					100	85	75	-50	-40	-33	30	30	10	10	10	10	10	30	10	10	10	10	23	50	150	30	30	10	2				16	16	16	5	44	151	84	82	71	101	94	51	101	194				280	440	440	80	260	280	400	320	460	800				660	480	390	420	600	480	690	1200						A2	70	100		65	10	360		65	20	960																																Act 2 H2H A	Act 2 Champ A	Act 2 Unique A					Act 2 (N) H2H A	Act 2 (N) Champ A	Act 2 (N) Unique A					Act 2 (H) H2H A	Act 2 (H) Champ A	Act 2 (H) Unique A			Act 2 (H) Champ A Desecrated	Act 2 (H) Unique A Desecrated					1	1	0		
batdemon2	137	batdemon1	batdemon3	1	Fiend	batdemon2		batdemon	BatDemon	Shocking Hit	BT	1													2	3		9	11	1	29	50	79	batdemon	batdemon	10	15	7	0			46	33	33	33	20	20	20	65	70	75	50	56	62	8	8	8																			1	1								1				1	1																																					100	85	75	-50	-40	-33	30	30	10	10	10	10	10	30	10	10	10	10	23	50	30	165	30	10	2				19	19	19	5	46	151	84	82	62	93	93	62	93	167				280	440	440	80	260	280	400	320	460	800				660	480	390	420	600	480	690	1200						A2	61	92		70	10	360		70	20	960																																Act 2 H2H B	Act 2 Champ B	Act 2 Unique B					Act 2 (N) H2H B	Act 2 (N) Champ B	Act 2 (N) Unique B					Act 2 (H) H2H B	Act 2 (H) Champ B	Act 2 (H) Unique B			Act 2 (H) Champ B Desecrated	Act 2 (H) Unique B Desecrated					1	1	0		
batdemon3	138	batdemon1	batdemon4	2	Gloombat	batdemon3		batdemon	BatDemon	Shocking Hit	BT	1													2	3		10	12	1	33	51	81	batdemon	batdemon	10	15	7	0			46	33	33	33	20	20	20	70	75	80	50	57	64	8	8	8																			1	1								1				1	1																																					100	85	75	-50	-40	-33	30	30	10	10	10	10	10	30	10	10	10	10	23	50	30	30	150	10	2				22	22	22	5	44	151	85	82	65	101	94	79	122	156				280	440	440	80	260	280	400	320	460	800				660	480	390	420	600	480	690	1200						A2	64	100		75	10	360		75	20	960																																Act 3 H2H A	Act 3 Champ A	Act 3 Unique A					Act 3 (N) H2H A	Act 3 (N) Champ A	Act 3 (N) Unique A					Act 3 (H) H2H A	Act 3 (H) Champ A	Act 3 (H) Unique A			Act 3 (H) Champ A Desecrated	Act 3 (H) Unique A Desecrated					1	1	0		
batdemon4	139	batdemon1	batdemon5	3	BloodDiver	batdemon4		batdemon	BatDemon	Shocking Hit	BT	1													2	4		11	13	1	36	54	85	batdemon	batdemon	10	15	7	0			46	33	33	33	20	20	20	75	80	85	50	58	66	8	8	8																			1	1								1				1	1																																					100	85	75	-50	-40	-33	30	30	10	10	10	10	10	30	10	10	10	10	23	50	158	30	30	10	2				24	24	24	5	45	151	85	82	63	94	92	88	138	154				280	440	440	80	260	280	400	320	460	800				660	480	390	420	600	480	690	1200						A2	62	93		80	10	360		80	20	960																																Act 3 H2H B	Act 3 Champ B	Act 3 Unique B					Act 3 (N) H2H B	Act 3 (N) Champ B	Act 3 (N) Unique B					Act 3 (H) H2H B	Act 3 (H) Champ B	Act 3 (H) Unique B			Act 3 (H) Champ B Desecrated	Act 3 (H) Unique B Desecrated					1	1	0		
batdemon5	140	batdemon1	batdemon6	4	DarkFamiliar	batdemon5		batdemon	BatDemon	Shocking Hit	BT	1													3	4		14	16	1	41	57	84	batdemon	batdemon	10	15	7	0			46	33	33	33	20	20	20	80	85	90	50	59	68	8	8	8																			1	1								1				1	1																																					100	85	75	-50	-40	-33	30	30	10	10	10	10	10	30	10	10	10	10	23	50	30	173	30	10	2				27	27	27	5	43	151	84	89	65	101	93	106	165	146				280	440	440	80	260	280	400	320	460	800				660	480	390	420	600	480	690	1200						A2	64	100		85	10	360		85	20	960																																Act 3 H2H C	Act 3 Champ C	Act 3 Unique C					Act 3 (N) H2H C	Act 3 (N) Champ C	Act 3 (N) Unique C					Act 3 (H) H2H C	Act 3 (H) Champ C	Act 3 (H) Unique C			Act 3 (H) Champ C Desecrated	Act 3 (H) Unique C Desecrated					1	1	0		
fetish1	141	fetish1	fetish2	0	RatMan	fetish1		fetish	Fetish		FE	1							fetish1		1	1	1	1	1	1		7	9	1	15	42	72	fetish	fetish	10	15	7	0			46	100	100	100	10	9	8	4	4	4	33	33	33																						1	1							1		1			1	1							1						SkeletonRaise	seq_fethisraise	1																						100	100	100	-50	-40	-33	30	30	10	10	10	10	10	30	10	10	10	10	30	50	150	50	50	75	2				11	11	11	5	64	110	84	80	72	115	91							220	320	500	75	240	380	380							750	450	360	570	570																																																			Act 1 H2H C	Act 1 Champ C	Act 1 Unique C					Act 1 (N) H2H C	Act 1 (N) Champ C	Act 1 (N) Unique C					Act 1 (H) H2H C	Act 1 (H) Champ C	Act 1 (H) Unique C			Act 1 (H) Champ C Desecrated	Act 1 (H) Unique C Desecrated							0		
fetish2	142	fetish1	fetish3	1	Fetish	fetish2		fetish	Fetish		FE	1							fetish2		1	1	1	2	1	2		8	10	1	32	49	79	fetish	fetish	10	15	7	0			46	100	100	100	10	9	8	4	4	4	33	33	33																						1	1							1		1			1	1							1						SkeletonRaise	seq_fethisraise	1																						100	100	100	-50	-40	-33	30	30	10	10	10	10	10	30	10	10	10	10	30	50	50	150	50	75	2				21	21	21	5	64	107	85	79	65	101	94							220	320	500	75	240	380	380							750	450	360	570	570																																																			Act 3 H2H A	Act 3 Champ A	Act 3 Unique A					Act 3 (N) H2H A	Act 3 (N) Champ A	Act 3 (N) Unique A					Act 3 (H) H2H A	Act 3 (H) Champ A	Act 3 (H) Unique A			Act 3 (H) Champ A Desecrated	Act 3 (H) Unique A Desecrated							0		
fetish3	143	fetish1	fetish4	2	Flayer	fetish3		fetish	Fetish		FE	1							fetish3		1	1	1	3	1	3		9	11	1	33	50	80	fetish	fetish	10	15	7	0			46	100	100	100	10	9	8	4	4	4	33	33	33																						1	1							1		1			1	1							1						SkeletonRaise	seq_fethisraise	1																						100	100	100	-50	-40	-33	30	30	10	10	10	10	10	30	10	10	10	10	30	50	50	50	150	75	2				22	22	22	5	66	107	85	79	72	108	94							220	320	500	75	240	380	380							750	450	360	570	570																																																			Act 3 H2H A	Act 3 Champ A	Act 3 Unique A					Act 3 (N) H2H A	Act 3 (N) Champ A	Act 3 (N) Unique A					Act 3 (H) H2H A	Act 3 (H) Champ A	Act 3 (H) Unique A			Act 3 (H) Champ A Desecrated	Act 3 (H) Unique A Desecrated							0		
fetish4	144	fetish1	fetish5	3	SoulKiller	fetish4		fetish	Fetish		FE	1							fetish4		1	1	2	3	2	3		10	12	1	35	51	81	fetish	fetish	10	15	7	0			46	100	100	100	10	9	8	4	4	4	33	33	33																						1	1							1		1			1	1							1						SkeletonRaise	seq_fethisraise	1																						100	100	100	-50	-40	-33	30	30	10	10	10	10	10	30	10	10	10	10	30	50	50	165	50	75	2				23	23	23	5	65	107	85	79	67	107	92							220	320	500	75	240	380	380							750	450	360	570	570																																																			Act 3 H2H B	Act 3 Champ B	Act 3 Unique B					Act 3 (N) H2H B	Act 3 (N) Champ B	Act 3 (N) Unique B					Act 3 (H) H2H B	Act 3 (H) Champ B	Act 3 (H) Unique B			Act 3 (H) Champ B Desecrated	Act 3 (H) Unique B Desecrated							0		
fetish5	145	fetish1	fetish6	4	StygianDoll	fetish5		fetish	Fetish		FE	1							fetish5		1	1	2	4	2	4		11	13	1	36	54	83	fetish	fetish	10	15	7	0			46	100	100	100	10	9	8	4	4	4	33	33	33																						1	1							1		1			1	1							1						SkeletonRaise	seq_fethisraise	1																						100	100	100	-50	-40	-33	30	30	10	10	10	10	10	30	10	10	10	10	30	50	150	50	50	75	2				24	24	24	5	65	107	85	79	69	101	92							220	320	500	75	240	380	380							750	450	360	570	570																																																			Act 3 H2H B	Act 3 Champ B	Act 3 Unique B					Act 3 (N) H2H B	Act 3 (N) Champ B	Act 3 (N) Unique B					Act 3 (H) H2H B	Act 3 (H) Champ B	Act 3 (H) Unique B			Act 3 (H) Champ B Desecrated	Act 3 (H) Unique B Desecrated							0		
cain1	146	cain1		0	DeckardCain	cain1		human	NpcOutOfTown		DC	1													1	1		3	5	0				mednpc	mednpc		15	8	0			46																																	1	1	1	1	1		1									1																																											30	30	10	10	10	10	10	30	10	10	10	10	30	50	30	30	30	10	2																																																																																																																				0		
gheed	147	gheed		0	Gheed	gheed		human	Npc		GH	1													1	1		5	7	0				mednpc	mednpc		15	8	0			46																																	1	1	1	1	1	1	1									1																																											30	30	10	10	10	10	10	30	10	10	10	10	30	50	30	30	30	10	2																																																																																																																				0		
akara	148	akara		0	Akara	akara		human	Npc		PS	1													1	1		2	4	0				lightnpc	lightnpc		15	8	0			46																																	1	1	1	1	1	1	1									1																																											30	30	10	10	10	10	10	30	10	10	10	10	30	50	30	30	30	10	2																																																																																																																				0		
chicken	149	chicken		0	dummy	chicken			Idle		CK	1													3	3		3	5	0				chicken	chicken		15	8	0			46																																			1				1									1																																											30	30	10	10	10	10	10	30	10	10	10	10	30	50	30	30	30	10	2																																																																																																																				0		
kashya	150	kashya		0	Kashya	kashya		human	Npc		RC	1													1	1		4	6	0				mednpc	mednpc		15	8	0			46																																	1	1	1	1	1		1									1																																											30	30	10	10	10	10	10	30	10	10	10	10	30	50	30	30	30	10	2																																																																																																																				0		
rat	151	rat		0	dummy	rat			Idle		RT	1													4	4		6	8	0				rat	rat		15	8	0			46																																	1		1				1								1	1																																											30	30	10	10	10	10	10	30	10	10	10	10	30	50	30	30	30	10	2																																																																																																																				0		
rogue1	152	rogue1		0	Dummy	rogue1		human	Idle		RG	1													1	1		9	11	0				act1hire	act1hire	10	15	8	0			46																									rogue1								1		1	1			1								1	1																																					100	100	100	-50	-50	-50	30	30	10	10	10	10	10	30	10	10	10	10	30	50	30	30	30	10	2				75	75	75	5	142	284	84											720	840	600											900																																																																																		0		
hellmeteor	153	hellmeteor		0	Dummy	hellmeteor			HellMeteor		K9	1													1	1				0	0	33	66				15	8	0			46	50	60	70	50	50	50	10	10	10																																										1										HellMeteor	A1	1																												30	30	10	10	10	10	10	30	10	10	10	10	30	50	30	30	30	10	2																																																																																																																				0		
charsi	154	charsi		0	Charsi	charsi		human	Npc		CI	1													1	1		5	7	0				charsi	charsi		15	8	0			46																																	1	1	1	1	1	1	1									1																																											30	30	10	10	10	10	10	30	10	10	10	10	30	50	30	30	30	10	2																																																																																																																				0		
warriv1	155	warriv1		0	Warriv	warriv1		human	Npc		WA	1													1	1		4	6	0				mednpc	mednpc		15	8	0			46																																	1	1	1	1	1	1	1									1																																											30	30	10	10	10	10	10	30	10	10	10	10	30	50	30	30	30	10	2																																																																																																																				0		
andariel	156	andariel		0	Andariel	andariel		demon	Andariel		AN	1													1	1		9	11	0	18	49	75	andariel	andariel	14	15	4	0			46	30	35	35	10	8	6	30	32	34	50	55	60																														1		1	1	1	1														AndrialSpray	seq_andarielspray	1	AndyPoisonBolt	A1	1																			100	66	33	-25	-15	0	30	30	-75	75	75	120	10	30	-75	75	75	75	99	50	-75	99	99	99	0			1	0	20	40	5	2562	2562	84	916	76	238	153							10248	10248	440	1492	720	880	800							660	8952	1080	1320	2820									A1	33	33	30	100	120	66	33	100	132	132	225																															Andarielq	Andarielq	Andarielq	Andarielq	Andarielq Desecrated A	Andarielq Desecrated A	Andarielq Desecrated A	Andarielq (N)	Andarielq (N)	Andarielq (N)	Andarielq (N)	Andarielq (N) Desecrated A	Andarielq (N) Desecrated A	Andarielq (N) Desecrated A	Andarielq (H)	Andarielq (H)	Andarielq (H)	Andarielq (H)	Andarielq (H) Desecrated A	Andarielq (H) Desecrated A	Andarielq (H) Desecrated A	6	1					0		
bird1	157	bird1		0	dummy	bird1			Idle		BS	1													1	1		8	10	1							15	8	0			46																																	1		1				1								1	1																																											30	30	10	10	10	10	10	30	10	10	10	10	30	50	30	30	30	10	2																																																																																																																				0		
bird2	158	bird2		0	dummy	bird2			Idle		BL	1													1	1		5	7	1							15	8	0			46																																	1		1				1								1	1																																											30	30	10	10	10	10	10	30	10	10	10	10	30	50	30	30	30	10	2																																																																																																																				0		
bat	159	bat		0	dummy	bat			Idle		B9	1													1	3		8	10	1				bat	bat		15	8	0			46																																	1		1				1									1																																											30	30	10	10	10	10	10	30	10	10	10	10	30	50	30	30	30	10	2																																																																																																																				0		
cr_archer1	160	cr_archer1	cr_archer2	0	DarkRanger	cr_archer1		corruptrogue	CorruptArcher		CR	1	1												2	4		5	7	1	6	37	68	cr_archer	cr_archer	10	15	7	0			46	60	65	70	70	85	88	14	11	9	20	30	40	20	20	20							12	12	12	cr_arrow1									1								1		1			1	1																																					100	100	100	-50	-40	-33	30	30	10	10	10	10	10	30	10	10	10	10	23	50	38	150	38	38	2				13	13	13	5	91	128	84	91	60	90	256							220	380	360	100	240	360	600							540	600	360	540	900																																																			Act 1 Miss A	Act 1 Champ A	Act 1 Unique A					Act 1 (N) Miss A	Act 1 (N) Champ A	Act 1 (N) Unique A					Act 1 (H) Miss A	Act 1 (H) Champ A	Act 1 (H) Unique A			Act 1 (H) Champ A Desecrated	Act 1 (H) Unique A Desecrated							0		
cr_archer2	161	cr_archer1	cr_archer3	1	VileArcher	cr_archer2		corruptrogue	CorruptArcher		CR	1	1												1	3		6	9	1	8	38	69	cr_archer	cr_archer	10	15	7	0			46	70	75	80	75	88	91	12	10	9	25	35	45	20	20	20							12	12	12	cr_arrow2									1								1		1			1	1																																					100	100	100	-50	-40	-33	30	30	10	10	10	10	10	30	10	10	10	10	23	50	165	38	38	38	2				15	15	15	5	93	131	84	91	60	90	255							220	380	360	100	240	360	600							540	600	360	540	900									A1				10	40	40	100	20	100	100	100																															Act 1 Miss B	Act 1 Champ B	Act 1 Unique B					Act 1 (N) Miss B	Act 1 (N) Champ B	Act 1 (N) Unique B					Act 1 (H) Miss B	Act 1 (H) Champ B	Act 1 (H) Unique B			Act 1 (H) Champ B Desecrated	Act 1 (H) Unique B Desecrated							0		
cr_archer3	162	cr_archer1	cr_archer4	2	DarkArcher	cr_archer3		corruptrogue	CorruptArcher		CR	1	1												2	3		6	11	1	11	39	83	cr_archer	cr_archer	10	15	7	0			46	80	85	90	80	91	94	10	9	8	30	40	50	20	20	20							12	12	12	cr_arrow3									1								1		1			1	1																																					100	100	100	-50	-40	-33	30	30	10	10	10	10	10	30	10	10	10	10	23	50	38	165	38	38	2				20	20	20	5	95	136	84	91	60	90	254							220	380	360	100	240	360	600							540	600	360	540	900									A1				10	80	120	150	20	160	240	175																															Act 1 Miss B	Act 1 Champ B	Act 1 Unique B					Act 1 (N) Miss B	Act 1 (N) Champ B	Act 1 (N) Unique B					Act 1 (H) Miss B	Act 1 (H) Champ B	Act 1 (H) Unique B			Act 1 (H) Champ B Desecrated	Act 1 (H) Unique B Desecrated							0		
cr_archer4	163	cr_archer1	cr_archer5	3	BlackArcher	cr_archer4		corruptrogue	CorruptArcher		CR	1	1												2	4		7	12	1	15	41	72	cr_archer	cr_archer	10	15	7	0			46	90	90	95	80	94	97	8	8	7	35	45	55	20	20	20							12	12	12	cr_arrow4									1								1		1			1	1																																					100	100	100	-50	-40	-33	30	30	10	10	10	10	10	30	10	10	10	10	23	50	38	173	38	38	2				28	28	28	5	96	141	84	91	60	90	253							220	380	360	100	240	360	600							540	600	360	540	900									A1				10	10	240		20	20	560																																Act 1 Miss C	Act 1 Champ C	Act 1 Unique C					Act 1 (N) Miss C	Act 1 (N) Champ C	Act 1 (N) Unique C					Act 1 (H) Miss C	Act 1 (H) Champ C	Act 1 (H) Unique C			Act 1 (H) Champ C Desecrated	Act 1 (H) Unique C Desecrated							0		
cr_archer5	164	cr_archer1	cr_archer6	4	FleshArcher	cr_archer5		corruptrogue	CorruptArcher		CR	1	1												3	4		8	13	1	36	54	85	cr_archer	cr_archer	10	15	7	0			46	99	99	99	85	97	99	6	6	6	40	50	60	20	20	20							12	12	12	cr_arrow5									1								1		1			1	1																																					100	100	100	-50	-40	-33	20	20	10	10	10	10	30	30	10	10	10	10	23	50	38	38	173	38	2				45	45	45	5	97	137	85	91	60	90	252							220	380	360	100	240	360	600							540	600	360	540	900									A1				10	100	140		20	240	320																																Act 3 Miss B	Act 3 Champ B	Act 3 Unique B					Act 3 (N) Miss B	Act 3 (N) Champ B	Act 3 (N) Unique B					Act 3 (H) Miss B	Act 3 (H) Champ B	Act 3 (H) Unique B			Act 3 (H) Champ B Desecrated	Act 3 (H) Unique B Desecrated							0		
cr_lancer1	165	cr_lancer1	cr_lancer2	0	DarkSpearwoman	cr_lancer1		corruptrogue	CorruptLancer		CR	1													1	2		5	7	1	3	36	67	cr_lancer	cr_lancer	10	15	7	0			46	60	60	60	75	80	85	9	8	7	0	40	55	15	12	10																			1	1							1		1			1	1																																					100	100	100	-50	-40	-33	30	30	10	10	10	10	10	30	10	10	10	10	68	50	38	150	38	38	2				4	4	4	5	86	129	84	91	67	134	101							320	460	380	85	260	520	560							570	510	390	780	840																																																			Act 1 H2H A	Act 1 Champ A	Act 1 Unique A					Act 1 (N) H2H A	Act 1 (N) Champ A	Act 1 (N) Unique A					Act 1 (H) H2H A	Act 1 (H) Champ A	Act 1 (H) Unique A			Act 1 (H) Champ A Desecrated	Act 1 (H) Unique A Desecrated							0		
cr_lancer2	166	cr_lancer1	cr_lancer3	1	VileLancer	cr_lancer2		corruptrogue	CorruptLancer		CR	1													1	3		6	9	1	8	38	68	cr_lancer	cr_lancer	10	15	7	0			46	70	70	70	80	85	90	8	7	6	0	45	60	15	12	10																			1	1							1		1			1	1																																					100	100	100	-50	-40	-33	30	30	10	10	10	10	10	30	10	10	10	10	68	50	165	38	38	38	2				6	6	6	5	85	124	84	91	76	151	91							320	460	380	85	260	520	560							570	510	390	780	840									A1				10	50	50	100	20	132	132	100																															Act 1 H2H B	Act 1 Champ B	Act 1 Unique B					Act 1 (N) H2H B	Act 1 (N) Champ B	Act 1 (N) Unique B					Act 1 (H) H2H B	Act 1 (H) Champ B	Act 1 (H) Unique B			Act 1 (H) Champ B Desecrated	Act 1 (H) Unique B Desecrated							0		
cr_lancer3	167	cr_lancer1	cr_lancer4	2	DarkLancer	cr_lancer3		corruptrogue	CorruptLancer		CR	1													2	3		6	11	1	12	39	69	cr_lancer	cr_lancer	10	15	7	0			46	80	80	80	85	90	95	7	6	5	0	50	65	15	12	10																			1	1							1		1			1	1																																					100	100	100	-50	-40	-33	30	30	10	10	10	10	10	30	10	10	10	10	68	50	38	165	38	38	2				9	9	9	5	89	134	84	91	67	151	95							320	460	380	85	260	520	560							570	510	390	780	840									A1				10	120	160	175	20	240	320	175																															Act 1 H2H B	Act 1 Champ B	Act 1 Unique B					Act 1 (N) H2H B	Act 1 (N) Champ B	Act 1 (N) Unique B					Act 1 (H) H2H B	Act 1 (H) Champ B	Act 1 (H) Unique B			Act 1 (H) Champ B Desecrated	Act 1 (H) Unique B Desecrated							0		
